report_id,date_time,police_beat,street_name,street_type,injured,killed,hit_run_lvl,full_name
174184,2017-05-30 13:21:00,243,ACTIVITY,RD,1,0,nan,ACTIVITY RD
174152,2017-05-30 13:35:00,611,MIDWAY,DR,0,0,MISDEMEANOR,MIDWAY DR
174193,2017-05-30 13:45:00,122,GARNET,AVE,1,0,nan,GARNET AVE
174232,2017-05-30 13:50:00,446,47TH,ST,1,0,nan,47TH ST
175246,2017-05-30 14:30:00,314,KEARNY VILLA,LN,0,0,MISDEMEANOR,KEARNY VILLA LN
174162,2017-05-30 14:40:00,813,MEADE,AVE,0,0,MISDEMEANOR,MEADE AVE
174226,2017-05-30 15:08:00,931,MIRAMAR,RD,2,0,nan,MIRAMAR RD
174565,2017-05-30 15:30:00,611,I-8 WB,,0,0,nan,I-8 WB 
174576,2017-05-30 15:59:00,242,BRANICOLE,LN,0,1,nan,BRANICOLE LN
174250,2017-05-30 16:40:00,611,PACIFIC,,0,0,nan,PACIFIC 
174422,2017-05-30 16:45:00,825,EL CAJON,BLVD,0,0,MISDEMEANOR,EL CAJON BLVD
174237,2017-05-30 17:09:00,115,LA JOLLA VILLAGE,DR,1,0,nan,LA JOLLA VILLAGE DR
174192,2017-05-30 17:24:00,326,HARDY,AVE,1,0,nan,HARDY AVE
174158,2017-05-30 18:00:00,614,SARATOGA,AVE,0,0,MISDEMEANOR,SARATOGA AVE
174270,2017-05-30 22:00:00,438,CUMBERLAND,ST,0,0,MISDEMEANOR,CUMBERLAND ST
174272,2017-05-30 23:20:00,441,OCEAN VIEW,BLVD,0,0,MISDEMEANOR,OCEAN VIEW BLVD
174276,2017-05-30 23:25:00,521,ISLAND,AVE,0,0,MISDEMEANOR,ISLAND AVE
174230,2017-05-30 23:26:00,442,43RD,ST,3,0,nan,43RD ST
174170,2017-05-31 00:35:00,122,FANUEL,ST,0,0,nan,FANUEL ST
174178,2017-05-31 01:21:00,834,42ND,ST,1,0,nan,42ND ST
174166,2017-05-31 03:58:00,122,GRAND,AVE,0,0,nan,GRAND AVE
174227,2017-05-31 06:45:00,321,FRIARS,RD,1,0,nan,FRIARS RD
174153,2017-05-31 07:50:00,822,COLLEGE,AVE,0,0,MISDEMEANOR,COLLEGE AVE
174299,2017-05-31 13:07:00,447,47TH,ST,0,0,nan,47TH ST
174211,2017-05-31 14:30:00,441,IMPERIAL,AVE,0,0,MISDEMEANOR,IMPERIAL AVE
174420,2017-05-31 14:43:00,124,GIRARD,AVE,1,0,nan,GIRARD AVE
174202,2017-05-31 15:45:00,242,NEW SALEM,CIR,0,0,MISDEMEANOR,NEW SALEM CIR
174228,2017-05-31 16:05:00,811,EL CAJON,BLVD,1,0,nan,EL CAJON BLVD
174182,2017-05-31 16:12:00,311,MISSION VILLAGE,DR,1,0,nan,MISSION VILLAGE DR
175388,2017-05-31 16:30:00,834,WIGHTMAN,ST,0,0,MISDEMEANOR,WIGHTMAN ST
174223,2017-05-31 16:44:00,813,EL CAJON,BLVD,0,0,nan,EL CAJON BLVD
174171,2017-05-31 17:26:00,613,KEMPER,ST,1,0,nan,KEMPER ST
174259,2017-05-31 17:48:00,627,UNIVERSITY,AVE,0,0,MISDEMEANOR,UNIVERSITY AVE
174215,2017-05-31 17:53:00,623,HOTEL SOUTH,CIR,1,0,MISDEMEANOR,HOTEL SOUTH CIR
174366,2017-05-31 18:50:00,123,FIESTA ISLAND,RD,1,0,nan,FIESTA ISLAND RD
176042,2017-05-31 19:00:00,614,WEST POINT LOMA,BLVD,1,0,nan,WEST POINT LOMA BLVD
174209,2017-05-31 23:00:00,813,ARIZONA,ST,0,0,MISDEMEANOR,ARIZONA ST
174233,2017-06-01 00:08:00,437,ALTA VIEW,DR,1,0,nan,ALTA VIEW DR
174277,2017-06-01 01:15:00,514,G,ST,0,0,MISDEMEANOR,G ST
174298,2017-06-01 07:50:00,832,43RD,ST,3,0,nan,43RD ST
174255,2017-06-01 09:25:00,524,BROADWAY,,0,0,MISDEMEANOR,BROADWAY 
174279,2017-06-01 09:30:00,933,DEL MAR HEIGHTS,RD,0,0,MISDEMEANOR,DEL MAR HEIGHTS RD
174463,2017-06-01 09:40:00,821,EL CAJON,BLVD,0,0,MISDEMEANOR,EL CAJON BLVD
175000,2017-06-01 10:00:00,312,SANTO,RD,0,0,MISDEMEANOR,SANTO RD
174288,2017-06-01 11:05:00,521,09TH,AVE,1,0,nan,09TH AVE
174224,2017-06-01 11:50:00,243,POMERADO,RD,1,0,nan,POMERADO RD
174543,2017-06-01 12:18:00,447,EUCLID,AVE,1,0,nan,EUCLID AVE
174196,2017-06-01 13:00:00,313,CLAIREMONT MESA,BLVD,0,0,MISDEMEANOR,CLAIREMONT MESA BLVD
174154,2017-06-01 13:46:00,523,05TH,AVE,0,0,MISDEMEANOR,05TH AVE
174346,2017-06-01 16:02:00,126,LA JOLLA VILLAGE,DR,1,0,nan,LA JOLLA VILLAGE DR
174200,2017-06-01 16:40:00,521,IMPERIAL,AVE,0,0,MISDEMEANOR,IMPERIAL AVE
174207,2017-06-01 18:30:00,124,PEARL,ST,0,0,MISDEMEANOR,PEARL ST
174328,2017-06-01 18:30:00,627,WASHINGTON,ST,1,0,MISDEMEANOR,WASHINGTON ST
174360,2017-06-01 18:46:00,611,MIDWAY,DR,1,0,nan,MIDWAY DR
174197,2017-06-01 18:56:00,313,MERCURY,ST,1,0,MISDEMEANOR,MERCURY ST
174264,2017-06-01 19:00:00,831,UNIVERSITY,AVE,0,0,MISDEMEANOR,UNIVERSITY AVE
174271,2017-06-01 19:50:00,443,41ST,ST,0,0,MISDEMEANOR,41ST ST
174363,2017-06-01 20:00:00,242,CALLE CRISTOBAL,,2,0,nan,CALLE CRISTOBAL 
174265,2017-06-01 20:30:00,828,AUBURN,DR,0,0,MISDEMEANOR,AUBURN DR
174365,2017-06-01 20:54:00,524,10TH,AVE,1,0,nan,10TH AVE
174352,2017-06-01 21:05:00,234,STONE CANYON,RD,2,0,nan,STONE CANYON RD
174292,2017-06-01 21:22:00,511,LOGAN,AVE,1,0,nan,LOGAN AVE
174505,2017-06-02 00:01:00,441,MARKETPLACE,AVE,0,0,MISDEMEANOR,MARKETPLACE AVE
175045,2017-06-02 01:48:00,115,GOVERNOR,DR,0,0,nan,GOVERNOR DR
174355,2017-06-02 07:00:00,322,PRINCESS VIEW,DR,1,0,nan,PRINCESS VIEW DR
174289,2017-06-02 09:57:00,712,CALLE PRIMERA,,1,0,nan,CALLE PRIMERA 
174503,2017-06-02 10:27:00,725,RIVIERA SUMMIT,RD,0,0,nan,RIVIERA SUMMIT RD
174308,2017-06-02 11:13:00,122,GARNET,AVE,1,0,nan,GARNET AVE
174354,2017-06-02 11:47:00,313,CONVOY,ST,1,0,nan,CONVOY ST
174332,2017-06-02 12:14:00,627,UNIVERSITY,AVE,0,0,MISDEMEANOR,UNIVERSITY AVE
174329,2017-06-02 12:30:00,234,BERNARDO CENTER,DR,0,0,MISDEMEANOR,BERNARDO CENTER DR
174347,2017-06-02 12:40:00,932,SORRENTO VALLEY,RD,1,0,nan,SORRENTO VALLEY RD
174336,2017-06-02 12:45:00,241,CARROLL CANYON,RD,0,0,MISDEMEANOR,CARROLL CANYON RD
174296,2017-06-02 13:24:00,824,EL CAJON,BLVD,1,0,nan,EL CAJON BLVD
174300,2017-06-02 13:25:00,451,KRENNING,ST,0,0,nan,KRENNING ST
174327,2017-06-02 14:40:00,115,NOBEL,DR,2,0,MISDEMEANOR,NOBEL DR
174310,2017-06-02 15:15:00,115,GOVERNOR,DR,1,0,nan,GOVERNOR DR
174353,2017-06-02 15:40:00,611,BARNETT,AVE,1,0,nan,BARNETT AVE
174379,2017-06-02 16:35:00,439,61ST,ST,0,0,MISDEMEANOR,61ST ST
174465,2017-06-02 16:40:00,521,BROADWAY,,0,0,MISDEMEANOR,BROADWAY 
174301,2017-06-02 18:26:00,432,IMPERIAL,AVE,1,0,nan,IMPERIAL AVE
174804,2017-06-02 18:51:00,614,MUIR,AVE,0,0,nan,MUIR AVE
174611,2017-06-02 19:30:00,627,UNIVERSITY,AVE,0,0,MISDEMEANOR,UNIVERSITY AVE
174316,2017-06-02 19:30:00,327,MOHAWK,ST,0,0,MISDEMEANOR,MOHAWK ST
174291,2017-06-02 22:21:00,524,BROADWAY,,2,0,nan,BROADWAY 
174294,2017-06-02 23:23:00,813,UNIVERSITY,AVE,2,0,nan,UNIVERSITY AVE
174425,2017-06-03 00:01:00,121,VENTURA,PL,0,0,MISDEMEANOR,VENTURA PL
174548,2017-06-03 00:01:00,326,COLLWOOD,BLVD,0,0,MISDEMEANOR,COLLWOOD BLVD
174398,2017-06-03 01:01:00,529,HAWTHORN,ST,0,0,nan,HAWTHORN ST
174475,2017-06-03 01:10:00,838,ORANGE,AVE,3,0,nan,ORANGE AVE
174319,2017-06-03 01:11:00,813,HAMILTON,ST,0,0,MISDEMEANOR,HAMILTON ST
174383,2017-06-03 02:00:00,611,MIDWAY,DR,1,0,MISDEMEANOR,MIDWAY DR
174330,2017-06-03 02:40:00,321,MISSION GORGE,RD,1,0,MISDEMEANOR,MISSION GORGE RD
174525,2017-06-03 02:45:00,622,LAURETTA,ST,0,0,MISDEMEANOR,LAURETTA ST
174521,2017-06-03 03:30:00,835,FAIRMOUNT,AVE,0,0,MISDEMEANOR,FAIRMOUNT AVE
174263,2017-06-03 06:00:00,841,VISTA GRANDE,DR,0,0,MISDEMEANOR,VISTA GRANDE DR
174797,2017-06-03 07:48:00,452,BALMORAL,DR,0,0,nan,BALMORAL DR
174261,2017-06-03 07:50:00,834,WIGHTMAN,ST,0,0,MISDEMEANOR,WIGHTMAN ST
174281,2017-06-03 08:46:00,122,SOLEDAD MTN,RD,0,0,MISDEMEANOR,SOLEDAD MTN RD
174295,2017-06-03 12:23:00,825,COPELAND,AVE,1,0,nan,COPELAND AVE
174362,2017-06-03 12:34:00,234,CAM DEL NORTE,,1,0,nan,CAM DEL NORTE 
174331,2017-06-03 13:25:00,314,DONZEE,ST,0,0,MISDEMEANOR,DONZEE ST
174297,2017-06-03 14:00:00,521,E,ST,1,0,nan,E ST
174394,2017-06-03 14:06:00,437,BRIARWOOD,RD,3,0,nan,BRIARWOOD RD
174290,2017-06-03 14:55:00,515,28TH,ST,2,0,nan,28TH ST
174368,2017-06-03 15:14:00,624,MONROE,AVE,1,0,nan,MONROE AVE
174371,2017-06-03 15:33:00,611,MIDWAY,DR,0,0,MISDEMEANOR,MIDWAY DR
174527,2017-06-03 16:15:00,521,G,ST,0,0,MISDEMEANOR,G ST
174282,2017-06-03 17:00:00,124,GIRARD,AVE,0,0,MISDEMEANOR,GIRARD AVE
174285,2017-06-03 17:12:00,441,KEELER,AVE,1,0,MISDEMEANOR,KEELER AVE
174312,2017-06-03 17:28:00,441,NATIONAL,AVE,0,0,nan,NATIONAL AVE
174549,2017-06-03 17:30:00,628,REYNARD,WAY,0,0,MISDEMEANOR,REYNARD WAY
174432,2017-06-03 17:45:00,242,HILLERY,DR,0,0,MISDEMEANOR,HILLERY DR
174275,2017-06-03 18:08:00,437,PARADISE VALLEY,RD,0,0,MISDEMEANOR,PARADISE VALLEY RD
174386,2017-06-03 18:34:00,313,BALBOA,AVE,1,0,nan,BALBOA AVE
174262,2017-06-03 19:38:00,813,30TH,ST,0,0,MISDEMEANOR,30TH ST
174311,2017-06-03 22:00:00,123,EAST MISSION BAY,DR,0,0,nan,EAST MISSION BAY DR
174338,2017-06-03 23:21:00,324,TOMMY,DR,0,0,MISDEMEANOR,TOMMY DR
174267,2017-06-03 23:27:00,436,JACMAR,AVE,0,0,MISDEMEANOR,JACMAR AVE
1074399,2017-06-03 23:40:00,611,ROSECRANS,ST,0,0,nan,ROSECRANS ST
174309,2017-06-03 23:41:00,126,GENESEE,AVE,2,0,nan,GENESEE AVE
174274,2017-06-03 23:50:00,436,LOS SONETO,DR,0,0,MISDEMEANOR,LOS SONETO DR
174457,2017-06-04 00:01:00,437,CARRIE RIDGE,WAY,0,0,MISDEMEANOR,CARRIE RIDGE WAY
174547,2017-06-04 00:01:00,526,02ND,AVE,0,0,MISDEMEANOR,02ND AVE
174526,2017-06-04 02:00:00,614,BACON,ST,0,0,nan,BACON ST
174435,2017-06-04 03:00:00,234,AVNDA DE LOS LOBOS,,0,0,MISDEMEANOR,AVNDA DE LOS LOBOS 
174388,2017-06-04 03:08:00,529,04TH,AVE,1,0,nan,04TH AVE
174273,2017-06-04 08:12:00,441,35TH,ST,0,0,MISDEMEANOR,35TH ST
176691,2017-06-04 08:38:00,721,ELM,AVE,1,0,nan,ELM AVE
174322,2017-06-04 08:45:00,446,EUCLID,AVE,0,0,MISDEMEANOR,EUCLID AVE
174307,2017-06-04 08:47:00,932,NORTH TORREY PINES,RD,1,0,nan,NORTH TORREY PINES RD
174662,2017-06-04 09:09:00,822,ESTELLE,ST,0,0,MISDEMEANOR,ESTELLE ST
174287,2017-06-04 10:10:00,524,BROADWAY,,1,0,MISDEMEANOR,BROADWAY 
174293,2017-06-04 10:30:00,514,22ND,ST,1,0,nan,22ND ST
174266,2017-06-04 10:31:00,527,PACIFIC,,0,0,MISDEMEANOR,PACIFIC 
174302,2017-06-04 11:50:00,446,47TH,ST,1,0,nan,47TH ST
174359,2017-06-04 12:00:00,614,ABBOTT,ST,1,0,nan,ABBOTT ST
174343,2017-06-04 12:12:00,831,UNIVERSITY,AVE,3,0,nan,UNIVERSITY AVE
174771,2017-06-04 12:13:00,531,MORLEY FIELD,DR,0,0,nan,MORLEY FIELD DR
174306,2017-06-04 12:34:00,937,CAMINO DEL SUR,,2,0,nan,CAMINO DEL SUR 
174358,2017-06-04 12:39:00,621,LINDA VISTA,RD,1,0,nan,LINDA VISTA RD
174361,2017-06-04 14:43:00,241,POMERADO,RD,0,0,nan,POMERADO RD
174404,2017-06-04 14:45:00,242,WESTVIEW,PARKWAY,0,0,MISDEMEANOR,WESTVIEW PARKWAY
174334,2017-06-04 14:56:00,614,NEWPORT,AVE,0,0,MISDEMEANOR,NEWPORT AVE
174402,2017-06-04 15:00:00,313,SHAWLINE,ST,0,0,MISDEMEANOR,SHAWLINE ST
174283,2017-06-04 15:10:00,121,MISSION,BLVD,0,0,MISDEMEANOR,MISSION BLVD
174405,2017-06-04 15:38:00,622,COLUSA,ST,0,0,MISDEMEANOR,COLUSA ST
174374,2017-06-04 17:20:00,529,BRANT,ST,0,0,MISDEMEANOR,BRANT ST
174344,2017-06-04 20:15:00,514,25TH,ST,1,0,nan,25TH ST
174378,2017-06-04 21:00:00,431,60TH,ST,0,0,MISDEMEANOR,60TH ST
174382,2017-06-04 21:11:00,615,EVERGREEN,ST,1,0,MISDEMEANOR,EVERGREEN ST
174260,2017-06-04 21:40:00,516,MARKET,ST,0,0,MISDEMEANOR,MARKET ST
174317,2017-06-04 21:55:00,811,39TH,ST,0,0,MISDEMEANOR,39TH ST
174286,2017-06-04 22:45:00,521,MARKET,ST,0,0,MISDEMEANOR,MARKET ST
174278,2017-06-04 23:30:00,934,DA VINCI,ST,0,0,MISDEMEANOR,DA VINCI ST
174314,2017-06-05 00:00:00,811,MEADE,AVE,0,0,MISDEMEANOR,MEADE AVE
174403,2017-06-05 00:01:00,234,WEST BERNARDO,DR,0,0,MISDEMEANOR,WEST BERNARDO DR
174437,2017-06-05 00:01:00,315,FENTON,PARKWAY,0,0,MISDEMEANOR,FENTON PARKWAY
174401,2017-06-05 00:01:00,242,FLANDERS,DR,0,0,MISDEMEANOR,FLANDERS DR
174389,2017-06-05 01:05:00,612,ROSECRANS,ST,3,0,nan,ROSECRANS ST
174342,2017-06-05 03:03:00,822,EL CAJON,BLVD,0,0,nan,EL CAJON BLVD
174323,2017-06-05 06:50:00,511,32ND,ST,0,0,MISDEMEANOR,32ND ST
174341,2017-06-05 07:32:00,841,VIVIAN,ST,1,0,nan,VIVIAN ST
174315,2017-06-05 08:01:00,827,50TH,ST,0,0,MISDEMEANOR,50TH ST
174416,2017-06-05 08:15:00,242,BLACK MTN,RD,1,0,nan,BLACK MTN RD
174326,2017-06-05 08:30:00,121,MISSION,BLVD,0,0,MISDEMEANOR,MISSION BLVD
174325,2017-06-05 09:03:00,122,INGRAHAM,ST,1,0,MISDEMEANOR,INGRAHAM ST
174400,2017-06-05 09:15:00,242,CAM RUIZ,,0,0,MISDEMEANOR,CAM RUIZ 
174387,2017-06-05 10:01:00,512,19TH,ST,2,0,nan,19TH ST
175386,2017-06-05 11:55:00,838,EL CAJON,BLVD,0,0,MISDEMEANOR,EL CAJON BLVD
174320,2017-06-05 12:25:00,441,NATIONAL,AVE,0,0,MISDEMEANOR,NATIONAL AVE
174626,2017-06-05 13:00:00,521,17TH,ST,0,0,nan,17TH ST
174321,2017-06-05 14:03:00,432,IMPERIAL,AVE,3,0,MISDEMEANOR,IMPERIAL AVE
174502,2017-06-05 14:08:00,233,BLACK MTN,RD,0,0,nan,BLACK MTN RD
174324,2017-06-05 14:30:00,524,04TH,AVE,0,0,MISDEMEANOR,04TH AVE
176018,2017-06-05 15:43:00,234,BERNARDO CENTER,DR,0,0,nan,BERNARDO CENTER DR
174744,2017-06-05 15:50:00,515,ISLAND,AVE,3,0,nan,ISLAND AVE
174318,2017-06-05 16:00:00,813,UTAH,ST,0,0,MISDEMEANOR,UTAH ST
174436,2017-06-05 16:55:00,326,LINDO,PASEO,0,0,MISDEMEANOR,LINDO PASEO
174390,2017-06-05 20:05:00,611,CAM DEL RIO WEST,,1,0,nan,CAM DEL RIO WEST 
174602,2017-06-05 20:07:00,242,MIRA MESA,BLVD,1,0,nan,MIRA MESA BLVD
174421,2017-06-05 22:30:00,524,G,ST,0,0,MISDEMEANOR,G ST
174313,2017-06-05 22:44:00,825,EL CAJON,BLVD,0,0,MISDEMEANOR,EL CAJON BLVD
174444,2017-06-05 23:14:00,627,07TH,AVE,1,0,nan,07TH AVE
174373,2017-06-06 00:01:00,124,PEARL,ST,0,0,MISDEMEANOR,PEARL ST
174545,2017-06-06 00:01:00,315,RIO SAN DIEGO,DR,0,0,MISDEMEANOR,RIO SAN DIEGO DR
174498,2017-06-06 07:06:00,451,54TH,ST,1,0,nan,54TH ST
174495,2017-06-06 08:11:00,934,DEL MAR HEIGHTS,RD,1,0,nan,DEL MAR HEIGHTS RD
174393,2017-06-06 08:57:00,813,TEXAS,ST,1,0,nan,TEXAS ST
174412,2017-06-06 13:23:00,838,33RD,ST,0,0,MISDEMEANOR,33RD ST
174380,2017-06-06 15:15:00,313,KEARNY VILLA,RD,0,0,MISDEMEANOR,KEARNY VILLA RD
174438,2017-06-06 15:25:00,315,CAM DEL RIO NORTH,,0,0,MISDEMEANOR,CAM DEL RIO NORTH 
174426,2017-06-06 15:37:00,811,SCHOOL,ST,0,0,MISDEMEANOR,SCHOOL ST
174395,2017-06-06 16:50:00,311,MURPHY CANYON,RD,2,0,nan,MURPHY CANYON RD
174414,2017-06-06 17:13:00,242,FLANDERS,DR,1,0,MISDEMEANOR,FLANDERS DR
174391,2017-06-06 17:28:00,931,MIRAMAR,RD,1,0,nan,MIRAMAR RD
174376,2017-06-06 17:30:00,827,WIGHTMAN,ST,0,0,MISDEMEANOR,WIGHTMAN ST
174377,2017-06-06 17:35:00,838,EL CAJON,BLVD,0,0,MISDEMEANOR,EL CAJON BLVD
174372,2017-06-06 17:45:00,934,CARMEL VALLEY,RD,0,0,MISDEMEANOR,CARMEL VALLEY RD
174485,2017-06-06 18:43:00,447,FAIRMOUNT,AVE,2,0,nan,FAIRMOUNT AVE
174392,2017-06-06 18:59:00,122,GARNET,AVE,2,0,nan,GARNET AVE
174431,2017-06-06 20:00:00,625,TAYLOR,ST,1,0,MISDEMEANOR,TAYLOR ST
174712,2017-06-06 20:56:00,813,PALM,ST,2,0,nan,PALM ST
174789,2017-06-06 20:59:00,322,MISSION GORGE,RD,1,0,nan,MISSION GORGE RD
174434,2017-06-06 21:25:00,242,WESTVIEW,PARKWAY,0,0,MISDEMEANOR,WESTVIEW PARKWAY
174536,2017-06-06 21:27:00,122,GRAND,AVE,1,0,nan,GRAND AVE
174469,2017-06-07 00:01:00,624,LINCOLN,AVE,0,0,MISDEMEANOR,LINCOLN AVE
174407,2017-06-07 00:01:00,627,WASHINGTON,ST,0,0,MISDEMEANOR,WASHINGTON ST
174468,2017-06-07 00:01:00,521,14TH,ST,1,0,MISDEMEANOR,14TH ST
174464,2017-06-07 00:01:00,624,LINCOLN,AVE,0,0,MISDEMEANOR,LINCOLN AVE
174381,2017-06-07 00:01:00,444,36TH,ST,0,0,MISDEMEANOR,36TH ST
174413,2017-06-07 02:12:00,721,PALM,AVE,0,0,MISDEMEANOR,PALM AVE
174408,2017-06-07 02:15:00,811,EL CAJON,BLVD,0,0,MISDEMEANOR,EL CAJON BLVD
174430,2017-06-07 05:12:00,628,REYNARD,WAY,0,0,MISDEMEANOR,REYNARD WAY
174424,2017-06-07 05:50:00,243,POMERADO,RD,0,0,MISDEMEANOR,POMERADO RD
174418,2017-06-07 06:27:00,835,COLUMBINE,ST,1,0,nan,COLUMBINE ST
174486,2017-06-07 07:19:00,433,IMPERIAL,AVE,1,0,nan,IMPERIAL AVE
174470,2017-06-07 08:46:00,242,MIRA MESA,BLVD,1,0,MISDEMEANOR,MIRA MESA BLVD
174501,2017-06-07 10:40:00,611,SPORTS ARENA,BLVD,0,0,nan,SPORTS ARENA BLVD
174617,2017-06-07 10:50:00,315,CAM DEL RIO SOUTH,,0,0,MISDEMEANOR,CAM DEL RIO SOUTH 
174417,2017-06-07 11:00:00,511,28TH,ST,1,0,nan,28TH ST
174514,2017-06-07 11:00:00,115,NOBEL,DR,0,0,MISDEMEANOR,NOBEL DR
174489,2017-06-07 11:05:00,234,WEST BERNARDO,DR,2,0,nan,WEST BERNARDO DR
174849,2017-06-07 11:38:00,315,CAM DEL RIO SOUTH,,0,0,nan,CAM DEL RIO SOUTH 
174423,2017-06-07 12:30:00,124,GIRARD,AVE,0,0,MISDEMEANOR,GIRARD AVE
174443,2017-06-07 12:54:00,111,CANNINGTON,DR,4,0,nan,CANNINGTON DR
174546,2017-06-07 13:00:00,124,GIRARD,AVE,0,0,MISDEMEANOR,GIRARD AVE
174411,2017-06-07 13:30:00,934,EL CAMINO REAL,,0,0,MISDEMEANOR,EL CAMINO REAL 
174490,2017-06-07 13:41:00,234,POMERADO,RD,4,0,nan,POMERADO RD
174625,2017-06-07 13:47:00,114,CONRAD,AVE,1,0,nan,CONRAD AVE
174419,2017-06-07 14:16:00,838,39TH,ST,1,0,nan,39TH ST
174493,2017-06-07 16:20:00,621,RICHLAND,ST,2,0,nan,RICHLAND ST
174439,2017-06-07 16:45:00,524,A,ST,0,0,nan,A ST
175721,2017-06-07 18:42:00,444,BOUNDARY,ST,0,0,nan,BOUNDARY ST
174415,2017-06-07 20:16:00,122,FOOTHILL,BLVD,1,0,nan,FOOTHILL BLVD
174406,2017-06-07 21:00:00,521,IMPERIAL,AVE,0,0,MISDEMEANOR,IMPERIAL AVE
174500,2017-06-07 21:25:00,627,DOVE,ST,0,0,nan,DOVE ST
174441,2017-06-07 22:28:00,821,MONTEZUMA,RD,1,0,nan,MONTEZUMA RD
174516,2017-06-08 00:01:00,315,CAM DEL RIO SOUTH,,0,0,MISDEMEANOR,CAM DEL RIO SOUTH 
174666,2017-06-08 00:01:00,813,UNIVERSITY,AVE,0,0,MISDEMEANOR,UNIVERSITY AVE
174478,2017-06-08 06:15:00,721,PALM,AVE,1,0,nan,PALM AVE
174456,2017-06-08 06:30:00,437,ALTA VIEW,DR,0,0,MISDEMEANOR,ALTA VIEW DR
174427,2017-06-08 09:07:00,825,FAIRMOUNT,AVE,0,0,MISDEMEANOR,FAIRMOUNT AVE
174568,2017-06-08 10:23:00,616,BESSEMER,ST,1,0,nan,BESSEMER ST
174753,2017-06-08 12:03:00,447,EUCLID,AVE,0,0,MISDEMEANOR,EUCLID AVE
174428,2017-06-08 15:00:00,116,MORENA,BLVD,2,0,MISDEMEANOR,MORENA BLVD
174483,2017-06-08 15:08:00,721,DONAX,AVE,1,0,nan,DONAX AVE
174442,2017-06-08 15:43:00,113,BALBOA,AVE,1,0,nan,BALBOA AVE
174491,2017-06-08 16:00:00,235,SAN PASQUAL,RD,3,0,nan,SAN PASQUAL RD
174492,2017-06-08 16:00:00,235,SAN PASQUAL,RD,2,0,nan,SAN PASQUAL RD
174616,2017-06-08 16:30:00,627,WASHINGTON,ST,0,0,MISDEMEANOR,WASHINGTON ST
174805,2017-06-08 16:30:00,826,UNIVERSITY,AVE,0,0,MISDEMEANOR,UNIVERSITY AVE
174429,2017-06-08 17:12:00,123,INGRAHAM,ST,1,0,MISDEMEANOR,INGRAHAM ST
174583,2017-06-08 17:20:00,242,MIRA MESA,BLVD,0,0,MISDEMEANOR,MIRA MESA BLVD
174467,2017-06-08 18:15:00,931,MIRA MESA,BLVD,0,0,MISDEMEANOR,MIRA MESA BLVD
174499,2017-06-08 18:40:00,234,HIERBA,DR,0,0,nan,HIERBA DR
174517,2017-06-08 21:35:00,121,MISSION,BLVD,0,0,MISDEMEANOR,MISSION BLVD
174522,2017-06-08 21:51:00,442,BOSTON,AVE,0,0,MISDEMEANOR,BOSTON AVE
174648,2017-06-08 22:00:00,836,46TH,ST,0,0,MISDEMEANOR,46TH ST
174450,2017-06-08 22:14:00,525,BROADWAY,,0,0,MISDEMEANOR,BROADWAY 
174561,2017-06-08 22:30:00,628,BANDINI,ST,0,0,MISDEMEANOR,BANDINI ST
174558,2017-06-08 22:30:00,626,BANDINI,ST,0,0,MISDEMEANOR,BANDINI ST
174557,2017-06-08 22:34:00,626,LEWIS,ST,0,0,MISDEMEANOR,LEWIS ST
174812,2017-06-08 22:56:00,441,45TH,ST,0,0,MISDEMEANOR,45TH ST
174664,2017-06-09 00:01:00,523,05TH,AVE,0,0,MISDEMEANOR,05TH AVE
174663,2017-06-09 00:01:00,523,05TH,AVE,0,0,MISDEMEANOR,05TH AVE
174509,2017-06-09 00:03:00,437,ANTHRACITE,WAY,0,0,MISDEMEANOR,ANTHRACITE WAY
174462,2017-06-09 01:32:00,841,ROLANDO,BLVD,0,0,MISDEMEANOR,ROLANDO BLVD
174639,2017-06-09 02:50:00,123,I-5 SB,,1,0,nan,I-5 SB 
174459,2017-06-09 03:30:00,813,BOUNDARY,ST,0,0,MISDEMEANOR,BOUNDARY ST
174780,2017-06-09 07:08:00,622,BUENOS,AVE,1,0,nan,BUENOS AVE
175382,2017-06-09 07:35:00,233,RANCHO PENASQUITOS,BLVD,0,0,nan,RANCHO PENASQUITOS BLVD
174600,2017-06-09 07:54:00,235,SAN PASQUAL VALLEY,RD,1,0,nan,SAN PASQUAL VALLEY RD
174782,2017-06-09 08:45:00,621,ULRIC,ST,3,0,nan,ULRIC ST
174528,2017-06-09 08:45:00,115,GOVERNOR,DR,1,0,MISDEMEANOR,GOVERNOR DR
174508,2017-06-09 08:50:00,451,COLLEGE,AVE,0,0,MISDEMEANOR,COLLEGE AVE
174534,2017-06-09 09:51:00,114,CLAIREMONT MESA,BLVD,1,0,nan,CLAIREMONT MESA BLVD
174515,2017-06-09 10:00:00,122,GARNET,AVE,0,0,MISDEMEANOR,GARNET AVE
174601,2017-06-09 10:43:00,242,BLACK MTN,RD,1,0,nan,BLACK MTN RD
174529,2017-06-09 11:19:00,613,CENTRALOMA,DR,0,0,nan,CENTRALOMA DR
174479,2017-06-09 12:50:00,315,CAM DE LA REINA,,1,0,nan,CAM DE LA REINA 
174533,2017-06-09 13:16:00,122,DAWES,ST,1,0,nan,DAWES ST
174542,2017-06-09 13:30:00,813,OREGON,ST,2,0,nan,OREGON ST
174624,2017-06-09 13:30:00,113,JUTLAND,DR,0,0,nan,JUTLAND DR
